,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
162,0.00,0.00,0.00,0.00,0.00,Simulation,Hell's Kitchen: The Game,PS2,Unknown,30163,N/A
163,0.00,0.00,0.00,0.00,0.00,Strategy,Truckers Tycoon,PC,Unknown,30164,N/A
164,0.00,0.00,0.00,0.00,0.00,Sports,Ace Gals Tennis,X360,Microsoft Game Studios,30165,2010
165,0.00,0.00,0.00,0.00,0.00,Strategy,Reversi Professional,iOS,N/A,30166,N/A
166,0.00,0.00,0.00,0.00,0.00,Action,Boil&Bubble,iOS,N/A,30167,N/A
167,0.00,0.00,0.00,0.00,0.00,Action,Doodoo Pad  -  Drawing Pad for Kids,iOS,N/A,30168,N/A
168,0.00,0.00,0.00,0.00,0.00,Platform,Grow Home,PS4,N/A,30169,N/A
169,0.00,0.00,0.00,0.00,0.00,Action,VidCode,iOS,N/A,30170,N/A
170,0.00,0.00,0.00,0.00,0.00,Action,MIX Bartending,iOS,N/A,30171,N/A
171,0.00,0.00,0.00,0.00,0.00,Action,Star Girl Chic Boutique,iOS,N/A,30172,N/A
172,0.00,0.00,0.00,0.00,0.00,Action,EASTERN TRENDS MAGAZINE,iOS,N/A,30173,N/A
173,0.00,0.00,0.00,0.00,0.00,Action,Kendu,iOS,N/A,30174,N/A
174,0.00,0.00,0.00,0.00,0.00,Action,Supreme Slotstown Machine - Fantasy of Vegas,iOS,N/A,30175,N/A
175,0.00,0.00,0.00,0.00,0.00,Action,Jungle Slots  Vegas Casino,iOS,N/A,30176,N/A
176,0.00,0.00,0.00,0.00,0.00,Action,Peppermill Meetings,iOS,N/A,30177,N/A
177,0.00,0.00,0.00,0.00,0.00,Action,Modern DogFighter Simulator,iOS,N/A,30178,N/A
178,0.00,0.00,0.00,0.00,0.00,Action,??????? ??????? !,iOS,N/A,30179,N/A
179,0.00,0.00,0.00,0.00,0.00,Action,Leitor de Realidade Aumentada,iOS,N/A,30180,N/A
180,0.00,0.00,0.00,0.00,0.00,Action,Geometry ABC Neon Dash World : Run & Dancing Line,iOS,N/A,30181,N/A
181,0.00,0.00,0.00,0.00,0.00,Action,Heavy Barrel,NES,Data East,30182,1990
182,0.00,0.00,0.00,0.00,0.00,Adventure,21: TwoOne,DC,Princess Soft,30183,2001
183,0.00,0.00,0.00,0.00,0.00,Puzzle,Match 24,iOS,N/A,30184,N/A
184,0.00,0.00,0.00,0.00,0.00,Action,BattleFriends at Sea Reloaded PREMIUM,iOS,N/A,30185,N/A
185,0.00,0.00,0.00,0.00,0.00,Role-Playing,Knights N Squires,iOS,N/A,30186,N/A
186,0.00,0.00,0.00,0.00,0.00,Action,2016 UPHA Conferences & Gala,iOS,N/A,30187,N/A
187,0.00,0.00,0.00,0.00,0.00,Action,GEO Special Italien  der Sden,iOS,N/A,30188,N/A
188,0.00,0.00,0.00,0.00,0.00,Action,PixCompare,iOS,N/A,30189,N/A
189,0.00,0.00,0.00,0.00,0.00,Action,Cement Truck Simulator,iOS,N/A,30190,N/A
190,0.00,0.00,0.00,0.00,0.00,Action,ATIH - Hospitalisation,iOS,N/A,30191,N/A
191,0.00,0.00,0.00,0.00,0.00,Action,Real Offroad Nitro Truck Racing Simulator 3D,iOS,N/A,30192,N/A
192,0.00,0.00,0.00,0.00,0.00,Action,Johnsons Personal Training,iOS,N/A,30193,N/A
193,0.00,0.00,0.00,0.00,0.00,Action,Indian Camp Festival 2017,iOS,N/A,30194,N/A
194,0.00,0.00,0.00,0.00,0.00,Action,????????!???? for ???????,iOS,N/A,30195,N/A
195,0.00,0.00,0.00,0.00,0.00,Action,"Als Auto Salvage & Sales -St. Louis, MO",iOS,N/A,30196,N/A
196,0.00,0.00,0.00,0.00,0.00,Action,??????? ???? ????????? -  ????? ?????  ???????,iOS,N/A,30197,N/A
197,0.00,0.00,0.00,0.00,0.00,Action,HomeFyxr,iOS,N/A,30198,N/A
198,0.00,0.00,0.00,0.00,0.00,Action,Lugat?m,iOS,N/A,30199,N/A
199,0.00,0.00,0.00,0.00,0.00,Puzzle,Puyo Puyo Tsuu,WS,Namco Bandai Games,30200,1999
200,0.00,0.00,0.00,0.00,0.00,Puzzle,Wild Snake,SNES,Yojigen,30201,1994
201,0.00,0.00,0.00,0.00,0.00,Sports,Wild Rapids,PS,GN Software,30202,2000
202,0.00,0.00,0.00,0.00,0.00,Puzzle,Otto Parts,iOS,N/A,30203,N/A
203,0.00,0.00,0.00,0.00,0.00,Action,Ace Deer Hunter,iOS,N/A,30204,N/A
204,0.00,0.00,0.00,0.00,0.00,Action,Season Slots,iOS,N/A,30205,N/A
205,0.00,0.00,0.00,0.00,0.00,Puzzle,Str8,iOS,N/A,30206,N/A
206,0.00,0.00,0.00,0.00,0.00,Action,Evil Wolf Royal Castle - Free Spin Vegas SLOTS,iOS,N/A,30207,N/A
207,0.00,0.00,0.00,0.00,0.00,Action,Fa Fa Fa Las Vegas Slots Machine - Free Coin Bonus,iOS,N/A,30208,N/A
208,0.00,0.00,0.00,0.00,0.00,Action,Bingo Cash Dubai - Free Las Vegas Casino Games,iOS,N/A,30209,N/A
209,0.00,0.00,0.00,0.00,0.00,Action,Arrow Luminescent - Archery Top Best Game,iOS,N/A,30210,N/A
